行业,行业细分,公司,涨跌幅,市值
通信服务,交互式媒体,人民网,0.07,14971057000.0
工业,工业制品,通裕重工,4.93,14963648000.0
公用事业,公共事业 - 管制,涪陵电力,4.81,14961465000.0
周期性消费,家具制造,莱克电气,1.32,14957537000.0
通信服务,传媒,江苏有线,0.0,14952146000.0
医疗保健,生物科技,博瑞医药,1.19,14936300000.0
医疗保健,生物科技,康华生物,1.16,14935500000.0
基础材料,林业,山鹰国际,0.31,14910211000.0
基础材料,农业,润丰股份,3.49,14902673000.0
周期性消费,包装和容器,紫江企业,2.19,14894349000.0
医疗保健,医疗器械,可孚医疗,3.79,14891200000.0
工业,工业制品,应流股份,-0.27,14885771000.0
金融服务,资本市场,锦龙股份,1.53,14837760000.0
周期性消费,家具制造,欧普照明,0.25,14835324000.0
通信服务,传媒,新媒股份,3.29,14827001000.0
医疗保健,医药制造,中新药业,0.0,14826891000.0
科技,硬件,超图软件,-0.1,14818680000.0
工业,交通运输,深圳机场,0.7,14806556000.0
工业,工业制品,远东股份,0.76,14803083000.0
非周期性消费,农副加工食品,三只松鼠,0.44,14792890000.0
基础材料,金属与开采,华峰铝业,-1.4,14778253000.0
基础材料,化工,嘉化能源,3.07,14768000000.0
工业,垃圾处理,三峰环境,-0.23,14735193000.0
医疗保健,医药制造,汇宇制药,0.93,14732808000.0
周期性消费,汽车和配件,电能股份,-1.38,14724916000.0
工业,工业制品,金盘科技,-3.6,14686650000.0
基础材料,金属与开采,贵研铂业,4.75,14669346000.0
基础材料,化工,陕西黑猫,3.16,14665133000.0
金融服务,资本市场,大智慧,3.0,14643777000.0
科技,硬件,星网锐捷,1.46,14634502000.0
工业,工业制品,机电Ｂ股,1.22,14610922000.0
科技,软件,东方通,0.88,14599266000.0
基础材料,化工,三美股份,1.02,14578239000.0
周期性消费,汽车和配件,新泉股份,-0.03,14577826000.0
科技,半导体,国民技术,-0.04,14573608000.0
医疗保健,医药制造,珍宝岛,1.05,14572177000.0
工业,工业分销,厦门国贸,2.23,14548366000.0
基础材料,化工,晶瑞电材,-0.33,14534901000.0
房地产,房地产,大悦城,0.9,14530602000.0
医疗保健,医药制造,广誉远,-0.77,14489391000.0
房地产,房地产,中国国贸,0.7,14484723000.0
工业,工业制品,震裕科技,1.98,14449739000.0
医疗保健,医药制造,百洋医药,-1.5,14440250000.0
医疗保健,医疗机构和服务,创业慧康,1.31,14413026000.0
基础材料,农业,利尔化学,-0.36,14391277000.0
基础材料,化工,赛伍技术,1.35,14380360000.0
基础材料,金属与开采,兴业矿业,3.58,14366843000.0
工业,交通运输,天宜上佳,8.42,14328178000.0
科技,硬件,崇达技术,3.29,14316691000.0
科技,硬件,国盾量子,-0.78,14283200000.0
房地产,房地产,招商积余,2.05,14272258000.0
科技,软件,宏力达,3.06,14268000000.0
医疗保健,生物科技,奇正藏药,0.07,14266613000.0
非周期性消费,农副加工食品,南侨食品,0.18,14256000000.0
工业,工业制品,新雷能,1.61,14223145000.0
通信服务,交互式媒体,游族网络,3.4,14195809000.0
科技,软件,佳都科技,2.15,14188909000.0
基础材料,金属与开采,广晟有色,-0.61,14154527000.0
工业,工业制品,派克新材,-2.33,14148000000.0
工业,建筑,洛阳玻璃,2.49,14145949000.0
工业,企业集团,新潮能源,0.97,14145031000.0
医疗保健,医疗器械,康泰医学,1.0,14131193000.0
基础材料,建筑材料,上峰水泥,0.7,14108169000.0
金融服务,多元化金融服务,华鑫股份,0.99,14088743000.0
科技,硬件,联创光电,0.06,14078786000.0
医疗保健,医药制造,信邦制药,0.14,14068967000.0
基础材料,金属与开采,云海金属,5.44,14020905000.0
工业,工业制品,高测股份,3.9,14016331000.0
通信服务,传媒,华数传媒,0.53,14008169000.0
工业,垃圾处理,中国天楹,0.0,14006964000.0
非周期性消费,农副加工食品,荃银高科,-0.87,13999855000.0
基础材料,化工,川恒股份,-0.45,13998203000.0
工业,工业制品,海天精工,0.3,13994820000.0
科技,硬件,麦捷科技,0.12,13991205000.0
基础材料,化工,泰和新材,0.64,13989024000.0
科技,软件,梦网科技,0.06,13982281000.0
周期性消费,家具制造,东鹏控股,0.0,13978348000.0
医疗保健,医药制造,罗欣药业,0.0,13966139000.0
工业,建筑,粤高速Ｂ,0.28,13954631000.0
周期性消费,汽车和配件,东风汽车,3.26,13940000000.0
基础材料,钢铁和焦煤,广大特材,1.41,13897749000.0
房地产,房地产,华夏幸福,2.9,13893707000.0
工业,工业制品,海洋王,2.71,13873171000.0
周期性消费,家具制造,海信家电,0.25,13868929000.0
科技,软件,威胜信息,-1.88,13850000000.0
科技,软件,指南针,1.01,13830750000.0
周期性消费,服饰加工,比音勒芬,-1.18,13805878000.0
科技,硬件,中科三环,-0.46,13804992000.0
公用事业,公共事业 - 管制,重庆燃气,1.15,13796365000.0
基础材料,金属与开采,金田铜业,1.64,13783216000.0
基础材料,林业,博汇纸业,0.59,13782865000.0
科技,软件,万达信息,0.61,13775983000.0
基础材料,化工,东诚药业,2.27,13749954000.0
周期性消费,汽车和配件,爱柯迪,0.88,13749914000.0
工业,建筑,中新集团,2.0,13729832000.0
周期性消费,家具制造,四川长虹,2.77,13710245000.0
基础材料,钢铁和焦煤,玉龙股份,-0.63,13663800000.0
科技,硬件,上能电气,1.38,13594729000.0
工业,工业制品,中毅达B,0.0,13566197000.0
基础材料,农业,云图控股,1.98,13565643000.0
基础材料,化工,金城医药,-0.57,13558652000.0
基础材料,金属与开采,恒邦股份,0.34,13558050000.0
基础材料,化工,金能科技,2.92,13552845000.0
科技,半导体,上海新阳,2.06,13516140000.0
工业,垃圾处理,上海环境,0.33,13507177000.0
房地产,房地产,苏宁环球,1.14,13504132000.0
工业,工业制品,海目星,-2.49,13490000000.0
工业,交通运输,海峡股份,0.0,13462756000.0
基础材料,钢铁和焦煤,柳钢股份,0.77,13454664000.0
基础材料,钢铁和焦煤,友发集团,0.32,13449569000.0
周期性消费,餐饮,广州酒家,0.76,13444185000.0
工业,工业制品,联赢激光,-2.46,13416128000.0
基础材料,化工,普利特,1.3,13405904000.0
科技,软件,二三四五,-0.85,13396144000.0
基础材料,化工,金晶科技,0.32,13373287000.0
房地产,房地产,*ST银亿,5.08,13332647000.0
医疗保健,医药制造,华邦健康,5.48,13324856000.0
科技,硬件,德赛电池,-1.93,13321262000.0
基础材料,化工,新疆天业,4.12,13309541000.0
科技,软件,宇信科技,0.9,13302814000.0
医疗保健,医疗产品分销,一致Ｂ,0.79,13290505000.0
非周期性消费,农副加工食品,亚钾国际,-0.62,13268514000.0
工业,工业制品,东威科技,3.88,13265664000.0
医疗保健,生物科技,欧林生物,0.93,13215692000.0
基础材料,钢铁和焦煤,酒钢宏兴,2.43,13215684000.0
工业,交通运输,广深铁路,0.99,13208967000.0
工业,工业制品,壹石通,1.91,13197806000.0
周期性消费,汽车和配件,富奥B,7.89,13147010000.0
基础材料,化工,洁美科技,4.02,13137059000.0
工业,商业服务,外高Ｂ股,0.87,13117097000.0
工业,交通运输,申通快递,10.03,13103667000.0
工业,工业制品,瑞可达,0.75,13089600000.0
科技,软件,捷成股份,2.21,13080801000.0
工业,航空航天和国防,爱乐达,-0.91,13065008000.0
工业,航空航天和国防,江航装备,1.19,13061134000.0
基础材料,林业,岳阳林纸,2.26,13050534000.0
工业,商业服务,美亚柏科,0.0,13034823000.0
科技,软件,绿盟科技,1.81,13032898000.0
医疗保健,医疗器械,楚天科技,0.88,13012072000.0
基础材料,化工,建龙微纳,-1.15,13009500000.0
科技,软件,东软集团,1.26,12982770000.0
周期性消费,汽车和配件,英利汽车,2.84,12970117000.0
基础材料,化工,吉林化纤,3.3,12966502000.0
非周期性消费,农副加工食品,新乳业,-1.78,12931012000.0
周期性消费,汽车和配件,天润工业,6.97,12915570000.0
科技,软件,金证股份,1.11,12908210000.0
工业,交通运输,北部湾港,2.47,12871463000.0
科技,硬件,冠捷科技,-0.69,12863970000.0
科技,半导体,易成新能,1.19,12841568000.0
公用事业,公共事业 - 管制,中山公用,1.76,12818718000.0
工业,工业制品,安靠智电,3.18,12804704000.0
基础材料,金属与开采,新疆众和,0.1,12794905000.0
工业,工业制品,博实股份,-0.24,12740973000.0
房地产,房地产,滨江集团,2.26,12725806000.0
科技,硬件,新益昌,5.79,12724825000.0
公用事业,公共事业 - 独立发电商,嘉泽新能,-0.38,12672383000.0
医疗保健,医疗器械,中红医疗,0.5,12671920000.0
基础材料,化工,万盛股份,0.23,12646205000.0
工业,工业制品,中国电研,-1.42,12632535000.0
基础材料,钢铁和焦煤,图南股份,0.94,12632000000.0
科技,硬件,聚光科技,-0.32,12625235000.0
基础材料,化工,金宏气体,0.58,12621728000.0
周期性消费,汽车和配件,N巨一,-1.73,12601260000.0
科技,半导体,神工股份,-0.35,12576000000.0
医疗保健,医药制造,海翔药业,-1.52,12561230000.0
医疗保健,医药制造,红日药业,0.24,12557367000.0
金融服务,资产管理,浙江东方,0.7,12541079000.0
科技,硬件,数码视讯,1.86,12532408000.0
科技,软件,税友股份,0.82,12525765000.0
房地产,房地产,阳光城,9.82,12503957000.0
科技,软件,东方国信,10.27,12491815000.0
基础材料,金属与开采,湖南黄金,0.97,12465149000.0
工业,工业制品,起帆电缆,-5.22,12462271000.0
工业,工业制品,利君股份,0.84,12453193000.0
金融服务,资产管理,陕国投Ａ,1.29,12447000000.0
基础材料,农业,江山股份,1.58,12444300000.0
基础材料,金属与开采,金石资源,-0.28,12429860000.0
工业,工业制品,天能重工,1.68,12421309000.0
基础材料,化工,皖维高新,3.87,12402762000.0
医疗保健,医疗器械,开立医疗,2.26,12395213000.0
医疗保健,医药制造,仙琚制药,-0.71,12394737000.0
工业,工业制品,华宏科技,-0.7,12376886000.0
通信服务,交互式媒体,视觉中国,-1.95,12372198000.0
非周期性消费,农副加工食品,天邦股份,-0.59,12359374000.0
基础材料,钢铁和焦煤,沙钢股份,1.64,12335854000.0
医疗保健,医药制造,华润双鹤,0.6,12331070000.0
周期性消费,包装和容器,力合科创,0.49,12323951000.0
工业,工业制品,精功科技,5.01,12307526000.0
周期性消费,汽车和配件,沧州明珠,1.28,12293403000.0
基础材料,化工,鲁阳节能,1.0,12288692000.0
科技,半导体,苏州固锝,0.86,12279877000.0
房地产,房地产,首开股份,1.06,12278731000.0
医疗保健,生物科技,科前生物,0.27,12246957000.0
工业,工业制品,中熔电气,0.28,12228848000.0
工业,工业制品,中瓷电子,4.87,12209493000.0
科技,半导体,有研新材,4.58,12190956000.0
房地产,房地产,鲁商发展,0.42,12190559000.0
周期性消费,汽车和配件,万丰奥威,0.0,12180920000.0
非周期性消费,农副加工食品,丸美股份,0.23,12175134000.0
医疗保健,医疗器械,万东医疗,-2.72,12173773000.0
周期性消费,家具制造,天际股份,-1.75,12169137000.0
周期性消费,零售,壹网壹创,-0.76,12169050000.0
周期性消费,汽车和配件,精进电动,1.08,12158566000.0
工业,工业制品,杰克股份,2.75,12149917000.0
基础材料,建筑材料,塔牌集团,0.69,12149282000.0
工业,商业服务,科锐国际,0.99,12144039000.0
医疗保健,生物科技,特宝生物,0.95,12142980000.0
科技,硬件,大立科技,1.4,12128576000.0
科技,硬件,四方光电,8.11,12122600000.0
工业,工业制品,宁波韵升,-4.68,12096861000.0
医疗保健,医药制造,仁和药业,2.13,12095466000.0
科技,硬件,东信Ｂ股,-0.59,12083926000.0
基础材料,化工,奥克股份,1.72,12071743000.0
周期性消费,汽车和配件,奥特佳,-2.1,12064920000.0
房地产,房地产,格力地产,0.81,12057059000.0
基础材料,化工,瑞丰新材,0.29,12051000000.0
工业,工业制品,中际联合,-2.92,12045000000.0
工业,垃圾处理,英科再生,0.56,12040771000.0
周期性消费,汽车和配件,文灿股份,5.25,12030873000.0
医疗保健,医药制造,西藏药业,0.69,12005150000.0
工业,工业制品,兆威机电,0.0,12000430000.0
基础材料,金属与开采,立中集团,-0.56,11987474000.0
非周期性消费,酒精饮料,伊力特,0.12,11973260000.0
医疗保健,医疗机构和服务,漱玉平民,-1.17,11969690000.0
公用事业,公共事业 - 管制,哈投股份,1.95,11963280000.0
周期性消费,服饰加工,罗莱生活,-0.07,11955720000.0
工业,商业服务,国检集团,0.0,11952864000.0
医疗保健,医疗器械,兴齐眼药,-1.0,11946460000.0
房地产,房地产,中体产业,-0.08,11945938000.0
基础材料,化工,际华集团,1.12,11945232000.0
公用事业,公共事业 - 管制,万邦达,-2.41,11939550000.0
科技,硬件,海兰信,12.13,11926130000.0
通信服务,传媒,山东出版,1.06,11916199000.0
非周期性消费,农副加工食品,立华股份,-1.11,11902344000.0
能源,其他能源,盘江股份,0.98,11899823000.0
科技,硬件,维信诺,-1.14,11871315000.0
科技,硬件,奥士康,-0.17,11868370000.0
基础材料,化工,鹏欣资源,-0.19,11861075000.0
基础材料,金属与开采,金诚信,3.53,11831765000.0
房地产,房地产,世茂股份,2.61,11816180000.0
周期性消费,服饰加工,三房巷,0.0,11805909000.0
通信服务,交互式媒体,掌趣科技,-1.16,11802032000.0
医疗保健,医疗产品分销,中国医药,0.55,11796080000.0
科技,半导体,力芯微,5.05,11792640000.0
医疗保健,医药制造,中牧股份,2.3,11750615000.0
公用事业,公共事业 - 管制,宝新能源,0.18,11749794000.0
公用事业,公共事业 - 管制,新天然气,2.18,11738382000.0
周期性消费,服饰加工,九鼎新材,-0.98,11715489000.0
工业,交通运输,*ST德新,3.18,11713660000.0
科技,硬件,东旭B,0.48,11705900000.0
工业,工业制品,科力远,1.29,11705232000.0
金融服务,银行,紫金银行,0.95,11678447000.0
工业,交通运输,盐田港,0.0,11673149000.0
工业,交通运输,天铁股份,4.0,11635363000.0
科技,软件,神州泰岳,4.04,11629275000.0
医疗保健,医疗器械,拱东医疗,-1.85,11621106000.0
科技,软件,航天宏图,-1.05,11613854000.0
基础材料,钢铁和焦煤,甬金股份,2.68,11609396000.0
科技,半导体,泰晶科技,9.99,11590237000.0
科技,软件,诚迈科技,0.19,11587966000.0
科技,半导体,楚天龙,0.48,11583736000.0
非周期性消费,农副加工食品,双塔食品,-0.64,11575961000.0
基础材料,化工,神马股份,2.37,11570071000.0
医疗保健,生物科技,百奥泰,3.3,11532128000.0
科技,硬件,安洁科技,0.54,11530757000.0
非周期性消费,农副加工食品,龙大肉食,5.66,11528463000.0
科技,硬件,飞荣达,0.18,11504543000.0
医疗保健,医药制造,C拓新,0.0,11489940000.0
基础材料,农业,华昌化工,7.4,11475994000.0
房地产,房地产,南京高科,0.76,11457320000.0
科技,硬件,深康佳Ｂ,0.65,11455872000.0
科技,硬件,生益电子,0.36,11454178000.0
医疗保健,生物科技,三生国健,0.16,11449208000.0
基础材料,化工,凯立新材,5.72,11434733000.0
科技,软件,优刻得,0.3,11424196000.0
工业,工业制品,平高电气,-0.47,11398139000.0
科技,硬件,天孚通信,1.6,11387306000.0
科技,软件,神州信息,0.78,11374833000.0
房地产,房地产,华发股份,1.51,11369300000.0
房地产,房地产,金桥Ｂ股,0.09,11368215000.0
公用事业,公共事业 - 管制,贵州燃气,0.4,11359087000.0
工业,交通运输,天津港,1.03,11344484000.0
科技,硬件,世运电路,3.9,11336739000.0
工业,交通运输,华夏航空,-0.09,11331686000.0
通信服务,通信,新国脉,-5.01,11322753000.0
周期性消费,汽车和配件,隆鑫通用,-1.08,11294480000.0
通信服务,传媒,华策影视,0.0,11292378000.0
工业,工业制品,科德数控,2.54,11291011000.0
基础材料,化工,阳煤化工,9.95,11285914000.0
工业,工业制品,宝通科技,-5.47,11237095000.0
基础材料,农业,远大控股,1.19,11196690000.0
科技,软件,数据港,2.47,11173657000.0
工业,农用和重型工程机械,柳工,-0.4,11138069000.0
医疗保健,医疗器械,亚辉龙,-0.15,11137500000.0
通信服务,交互式媒体,恺英网络,-2.09,11128516000.0
工业,工业制品,隆华科技,-0.49,11126073000.0
工业,建筑,永福股份,-0.21,11124733000.0
非周期性消费,农副加工食品,益生股份,-1.41,11110663000.0
非周期性消费,农副加工食品,盐津铺子,7.02,11086152000.0
科技,硬件,海能达,-1.79,11074235000.0
工业,工业分销,东方集团,1.02,11069437000.0
科技,软件,联络互动,0.59,11059920000.0
周期性消费,服饰加工,常山北明,0.58,11046442000.0
医疗保健,医药制造,康恩贝,0.49,11042706000.0
工业,工业制品,南都电源,-5.67,11030864000.0
科技,硬件,正海磁材,-2.12,11007306000.0
周期性消费,包装和容器,宝钢包装,-0.61,10999560000.0
通信服务,传媒,歌华有线,0.13,10995045000.0
工业,工业制品,海容冷链,3.59,10992101000.0
基础材料,化工,氯碱Ｂ股,4.98,10982365000.0
基础材料,钢铁和焦煤,开滦股份,1.77,10971697000.0
科技,硬件,漫步者,1.82,10962689000.0
非周期性消费,酒精饮料,金种子酒,-0.12,10952317000.0
周期性消费,服饰加工,华懋科技,0.11,10948323000.0
非周期性消费,软饮料,承德露露,-0.2,10947181000.0
能源,其他能源,新集能源,2.43,10932086000.0
基础材料,化工,海南发展,-1.81,10920245000.0
工业,工业制品,天壕环境,5.89,10914782000.0
工业,企业集团,亚泰集团,1.21,10883861000.0
工业,商业服务,东风股份,-0.98,10842294000.0
工业,建筑,东莞控股,0.97,10831767000.0
工业,商业服务,保力新,0.4,10831139000.0
通信服务,交互式媒体,顺网科技,0.97,10830881000.0
周期性消费,汽车和配件,成飞集成,-0.56,10830039000.0
工业,工业制品,科瑞技术,0.38,10789660000.0
周期性消费,家具制造,喜临门,0.98,10770214000.0
基础材料,化工,长鸿高科,8.76,10766296000.0
医疗保健,生物科技,中源协和,-1.33,10758145000.0
能源,其他能源,兰花科创,3.76,10715712000.0
医疗保健,医药制造,中恒集团,0.33,10703330000.0
工业,建筑,奥赛康,0.09,10701689000.0
工业,工业制品,科大智能,0.22,10697121000.0
基础材料,化工,铂科新材,0.58,10689408000.0
医疗保健,生物科技,奥翔药业,9.99,10681043000.0
工业,交通运输,德邦股份,3.07,10680358000.0
基础材料,钢铁和焦煤,中船科技,-1.63,10675623000.0
科技,硬件,光弘科技,-1.29,10674279000.0
金融服务,银行,无锡银行,1.06,10648778000.0
医疗保健,医药制造,马应龙,0.12,10616857000.0
医疗保健,生物科技,易瑞生物,-0.79,10614773000.0
工业,工业制品,沃尔核材,0.84,10608346000.0
工业,工业制品,合兴股份,2.64,10606450000.0
科技,软件,北信源,2.09,10598214000.0
基础材料,化工,合力泰,0.59,10595815000.0
科技,硬件,金安国纪,2.11,10592400000.0
金融服务,资产管理,爱建集团,1.24,10591154000.0
工业,交通运输,中远海特,1.86,10582988000.0
非周期性消费,零售 - 防守型,农产品,0.81,10572087000.0
工业,工业制品,新莱应材,5.38,10566726000.0
公用事业,公共事业 - 管制,华银电力,0.17,10562067000.0
工业,航空航天和国防,科思科技,0.79,10544579000.0
能源,石油与天然气,厚普股份,15.01,10533114000.0
周期性消费,汽车和配件,恒帅股份,0.3,10503200000.0
周期性消费,包装和容器,集友股份,-3.68,10448967000.0
周期性消费,汽车和配件,江铃Ｂ,1.4,10442264000.0
周期性消费,家具制造,浙江美大,1.0,10440195000.0
工业,工业制品,秦川机床,2.75,10414715000.0
基础材料,金属与开采,中色股份,0.95,10398318000.0
科技,硬件,信濠光电,0.29,10395200000.0
周期性消费,旅游和娱乐,久祺股份,10.16,10387955000.0
金融服务,银行,张家港行,1.06,10377740000.0
科技,硬件,智光电气,0.61,10367343000.0
科技,软件,神州数码,0.38,10364955000.0
工业,工业制品,中科微至,-1.63,10357605000.0
基础材料,化工,闰土股份,0.78,10354500000.0
周期性消费,汽车和配件,银轮股份,-0.15,10352683000.0
周期性消费,汽车和配件,三角轮胎,1.02,10344000000.0
科技,半导体,拓日新能,2.53,10300920000.0
金融服务,资本市场,瑞达期货,1.67,10293405000.0
周期性消费,汽车和配件,阿尔特,2.26,10285064000.0
科技,硬件,鸿利智汇,1.47,10279340000.0
基础材料,化工,海利得,1.7,10261210000.0
基础材料,钢铁和焦煤,东方铁塔,0.24,10238631000.0
工业,工业制品,三利谱,-0.1,10233128000.0
非周期性消费,教育,拓维信息,0.25,10196304000.0
科技,硬件,上海瀚讯,-0.88,10190699000.0
基础材料,农业,华锦股份,4.6,10188449000.0
能源,其他能源,昊华能源,1.92,10187985000.0
房地产,房地产,海德股份,-9.68,10181286000.0
基础材料,化工,华特气体,1.74,10173600000.0
工业,建筑,中钢国际,4.76,10163844000.0
非周期性消费,酒精饮料,古越龙山,-0.09,10163698000.0
通信服务,传媒,中国出版,0.91,10151325000.0
工业,建筑,冰轮环境,5.83,10150853000.0
科技,软件,远光软件,0.92,10147282000.0
基础材料,农业,辉隆股份,0.56,10139827000.0
科技,半导体,江丰电子,-0.47,10123309000.0
科技,软件,赛意信息,2.89,10122270000.0
周期性消费,汽车和配件,沪光股份,1.33,10117230000.0
工业,工业制品,合纵科技,1.73,10114228000.0
工业,航空航天和国防,中天火箭,0.45,10098946000.0
科技,硬件,中航电测,3.08,10090189000.0
通信服务,传媒,华谊兄弟,-0.82,10088695000.0
医疗保健,医疗器械,盈康生命,-0.69,10082022000.0
科技,硬件,洲明科技,1.21,10065623000.0
工业,工业制品,聚隆科技,-0.96,10012800000.0
基础材料,化工,斯迪克,-1.67,10010968000.0
通信服务,交互式媒体,新华网,1.15,10006886000.0
非周期性消费,农副加工食品,天康生物,-0.64,9977619000.0
公用事业,公共事业 - 管制,大众公用,0.0,9969279000.0
工业,工业制品,长城科技,-1.27,9960704000.0
基础材料,化工,飞凯材料,1.42,9955501000.0
工业,建筑,皖通高速,9.97,9944125000.0
房地产,房地产,城投控股,1.03,9941232000.0
工业,交通运输,宏川智慧,1.0,9937739000.0
基础材料,化工,皇马科技,2.37,9931369000.0
基础材料,金属与开采,怡球资源,1.35,9928830000.0
基础材料,钢铁和焦煤,韶钢松山,2.76,9920050000.0
周期性消费,汽车和配件,东箭科技,3.44,9908152000.0
基础材料,金属与开采,西部材料,2.01,9900985000.0
工业,工业制品,克来机电,2.9,9892406000.0
医疗保健,生物科技,悦康药业,-0.68,9886500000.0
医疗保健,医疗器械,振德医疗,-2.68,9883406000.0
医疗保健,生物科技,之江生物,1.12,9883193000.0
工业,企业集团,ST冠福,0.0,9876886000.0
公用事业,公共事业 - 管制,苏文电能,-1.25,9875600000.0
医疗保健,医药制造,双鹭药业,0.1,9862560000.0
房地产,房地产,城建发展,1.39,9861069000.0
工业,航空航天和国防,海特高新,0.54,9845851000.0
公用事业,公共事业 - 独立发电商,杭州热电,-2.23,9838459000.0
通信服务,交互式媒体,浙数文化,0.8,9829526000.0
工业,工业制品,弘亚数控,2.3,9820879000.0
科技,半导体,芯海科技,1.59,9811000000.0
周期性消费,零售,丽人丽妆,0.21,9777370000.0
医疗保健,生物科技,华恒生物,-1.88,9777240000.0
工业,工业制品,长城军工,-6.9,9777083000.0
工业,农用和重型工程机械,太原重工,3.53,9766105000.0
医疗保健,医药制造,一品红,-0.74,9752822000.0
周期性消费,零售,皖新传媒,0.82,9747103000.0
工业,工业制品,聚灿光电,1.07,9731008000.0
周期性消费,家具制造,亚厦股份,-1.22,9728375000.0
工业,建筑,东南网架,0.32,9723381000.0
能源,石油与天然气,佛燃能源,0.69,9716656000.0
科技,软件,财富趋势,3.15,9716486000.0
科技,硬件,高新兴,0.18,9714203000.0
科技,硬件,创维数字,10.01,9696717000.0
基础材料,金属与开采,安泰科技,2.38,9695777000.0
医疗保健,医药制造,国药现代,0.32,9684273000.0
能源,其他能源,ST平能,-2.25,9676482000.0
公用事业,公共事业 - 管制,晋控电力,-0.63,9661599000.0
科技,软件,长亮科技,-0.3,9654198000.0
工业,工业制品,东尼电子,4.83,9649772000.0
科技,硬件,永新光学,-1.9,9635164000.0
基础材料,化工,N隆华,-0.67,9632000000.0
工业,工业制品,万马股份,1.31,9630049000.0
医疗保健,生物科技,葫芦娃,2.47,9614613000.0
基础材料,化工,新亚强,2.15,9605830000.0
科技,软件,银之杰,1.27,9596178000.0
工业,工业制品,日发精机,1.46,9595441000.0
基础材料,建筑材料,西部建设,1.06,9593893000.0
科技,软件,华宇软件,0.43,9592351000.0
科技,半导体,华微电子,0.3,9574144000.0
周期性消费,家具制造,小熊电器,-0.46,9572808000.0
工业,工业制品,青岛中程,1.84,9555806000.0
医疗保健,医疗器械,普门科技,0.89,9545942000.0
金融服务,资产管理,岩石股份,0.11,9542413000.0
工业,建筑,山东路桥,0.0,9535131000.0
基础材料,化工,凯美特气,3.66,9530136000.0
医疗保健,医药制造,阳光诺和,0.35,9521600000.0
周期性消费,家具制造,富森美,0.32,9520398000.0
工业,工业制品,鲁信创投,2.08,9512912000.0
能源,石油与天然气,招商南油,1.03,9511456000.0
工业,建筑,天健集团,1.8,9510896000.0
工业,工业制品,东方电子,2.16,9505754000.0
通信服务,通信,鹏博士,3.76,9496774000.0
工业,农用和重型工程机械,山河智能,1.75,9480493000.0
工业,工业制品,京山轻机,-0.72,9467697000.0
基础材料,化工,未名医药,0.99,9467206000.0
周期性消费,旅游和娱乐,亚光科技,0.64,9441501000.0
工业,建筑,龙元建设,2.49,9438607000.0
工业,商业服务,谱尼测试,-4.88,9437977000.0
基础材料,金属与开采,亚太科技,-0.8,9427329000.0
工业,工业制品,奥海科技,-0.4,9425104000.0
工业,商业服务,华铁应急,-1.14,9422669000.0
能源,其他能源,ST大有,0.0,9419801000.0
基础材料,化工,硅宝科技,-1.27,9418415000.0
工业,工业制品,*ST新光,4.9,9414594000.0
基础材料,钢铁和焦煤,八一钢铁,1.99,9411993000.0
房地产,房地产,信达地产,1.54,9411199000.0
科技,硬件,南亚新材,0.5,9399440000.0
工业,工业制品,盛弘股份,-5.61,9397512000.0
工业,农用和重型工程机械,建设机械,1.15,9389151000.0
医疗保健,医疗器械,天智航,1.73,9375180000.0
公用事业,公共事业 - 独立发电商,能辉科技,2.37,9373891000.0
基础材料,化工,光华科技,3.79,9373787000.0
工业,建筑,金圆股份,-4.5,9361842000.0
周期性消费,零售,菜百股份,-0.17,9356667000.0
医疗保健,医药制造,瑞普生物,-1.62,9348788000.0
能源,其他能源,蓝焰控股,0.94,9346076000.0
工业,工业制品,中船应急,0.94,9343087000.0
工业,工业制品,保变电气,0.4,9318134000.0
周期性消费,零售,重庆百货,2.18,9317632000.0
科技,硬件,立达信,0.32,9310000000.0
工业,农用和重型工程机械,国机汽车,-0.78,9309433000.0
周期性消费,汽车和配件,海马汽车,2.54,9308642000.0
基础材料,建筑材料,万年青,1.48,9305675000.0
工业,工业制品,贤丰控股,-1.2,9304183000.0
工业,工业制品,中泰股份,20.01,9299699000.0
工业,工业制品,江苏雷利,3.59,9289576000.0
周期性消费,汽车和配件,金杯汽车,0.14,9283300000.0
工业,建筑,百利科技,0.48,9281360000.0
非周期性消费,农副加工食品,中宠股份,-0.75,9279256000.0
科技,硬件,宇瞳光学,7.05,9270931000.0
基础材料,化工,奥园美谷,0.68,9256987000.0
通信服务,传媒,中信国安,0.43,9250790000.0
基础材料,化工,索通发展,1.26,9249308000.0
工业,航空航天和国防,航宇科技,-1.73,9248400000.0
基础材料,化工,清水源,0.29,9246269000.0
工业,农用和重型工程机械,安徽合力,1.96,9244858000.0
公用事业,公共事业 - 管制,成都燃气,0.29,9244456000.0
基础材料,建筑材料,苏博特,10.03,9225778000.0
科技,软件,掌阅科技,0.62,9221223000.0
工业,企业集团,泛海控股,1.14,9197275000.0
工业,交通运输,恒通股份,1.18,9195379000.0
非周期性消费,农副加工食品,京基智农,-0.45,9167152000.0
工业,建筑,蒙娜丽莎,5.23,9156867000.0
科技,硬件,东软载波,-0.6,9150409000.0
工业,工业制品,星云股份,0.26,9147823000.0
医疗保健,生物科技,成都先导,0.44,9143518000.0
工业,工业制品,国机精工,-0.91,9139404000.0
工业,工业分销,五矿发展,0.47,9132679000.0
周期性消费,汽车和配件,英搏尔,-1.0,9132480000.0
基础材料,化工,百川股份,0.75,9127426000.0
